ID,floor,rent
BJ1678247262800576512,21,132.8125
BJ1696747618421440512,5,127.05652386382148
BJ1701603546006290432,6,108.97435897435898
BJ1690927783640825856,28,63.1578947368421
BJ1687432194059927552,22,78.2258064516129
BJ1697806450362941440,6,96.71179883945842
BJ1703690655227707392,18,102.32558139534883
BJ1698006623244517376,6,96.49122807017544
BJ1710220151665721344,19,68.0
BJ1707002404743938048,6,104.54545454545456
BJ1717107467843796992,6,94.33962264150944
BJ1712032291196239872,19,89.40460338596158
BJ1716090788397449216,6,103.44827586206895
BJ1717174122250764288,6,112.62441068622316
BJ1715598881212858368,28,89.03389830508475
BJ1712398265363726336,6,89.44543828264759
BJ1717055542385442816,26,58.60591900311526
BJ1716086256015769600,18,109.02342843887727
BJ1703290930817138688,6,100.0
BJ1708423429608177664,18,117.34447837968172
BJ1700795421296689152,6,102.14333556597455
BJ1717102028922028032,28,82.93707840318477
BJ1678006739267485696,18,90.76923076923076
BJ1698904348353888256,6,89.28571428571429
BJ1706542886436208640,10,73.96449704142013
BJ1716292591311388672,28,62.5
BJ1708735427462037504,6,103.77358490566036
BJ1705846279440957440,18,82.06138191367143
BJ1710162924883935232,12,64.15864683581219
BJ1691732935171899392,18,79.36507936507937
BJ1702918475023908864,4,125.2442996742671
BJ1662337825493745664,28,92.0
BJ1693216166404685824,28,151.4064865726353
BJ1712331844990533632,7,156.25
BJ1700073860730191872,18,139.28571428571428
BJ1710943724369870848,16,88.88888888888889
BJ1700717304079187968,6,90.9090909090909
BJ1713829021336207360,6,141.30434782608697
BJ1718818188717719552,6,101.08051585918436
BJ1709139938630434816,5,137.40458015267174
BJ1701461607948746752,6,179.5284030010718
BJ1691804954555056128,16,110.49723756906076
BJ1711300131506094080,17,96.2566844919786
BJ1712006743715741696,18,126.82926829268293
BJ1710890188957286400,15,122.24938875305624
BJ1706640123510128640,21,148.35164835164835
BJ1708135762643386368,6,135.0
BJ1705980462834384896,16,147.05882352941177
BJ1685506874910179328,6,119.04761904761904
BJ1708337791760334848,16,118.27956989247312
BJ1695427750787022848,20,189.75332068311195
BJ1674671065743228928,21,120.43512043512044
BJ1668461935831547904,21,164.17910447761193
BJ1666099430161383424,6,107.6923076923077
BJ1651924764442230784,16,110.74842620657496
BJ1682689561773211648,18,140.74074074074073
BJ1684583812211671040,20,111.11111111111111
BJ1671737603327524864,7,108.82352941176472
BJ1654400302985510912,6,115.21739130434784
BJ1689897616634019840,18,95.6043956043956
BJ1695732322566930432,28,82.66284580623828
BJ1694558369110556672,6,98.5133440802436
BJ1669277282792898560,6,116.63889550107118
BJ1669659858481184768,6,69.81132075471699
BJ1696781704150122496,18,87.6923076923077
BJ1648301251596648448,6,102.72727272727272
BJ1717854476280266752,28,75.04111321948135
BJ1717922259479298048,16,101.5
BJ1605131952879304704,27,99.53897736797988
BJ1706656862067228672,6,63.2211158526948
BJ1583035031239000064,6,88.70967741935483
BJ1687773624074764288,19,66.66666666666667
BJ1709499926695641088,28,75.66204287515764
BJ1681949369974128640,18,65.96752368064953
BJ1709799991947558912,6,120.0
BJ1713486990172749824,21,77.94907327212889
BJ1674995868668788736,28,80.64516129032258
BJ1694919687994867712,6,103.44827586206895
BJ1689497934078410752,28,98.6780860175014
BJ1678336342519447552,27,89.00523560209425
BJ1709134709113487360,20,96.21993127147766
BJ1717145586114756608,26,73.82567515678997
BJ1709135883480858624,28,73.41772151898734
BJ1674708615241400320,27,115.78947368421052
BJ1675841690822246400,6,113.33333333333331
BJ1676477911126769664,17,83.33333333333333
BJ1677528192006488064,12,96.22641509433964
BJ1664839596573196288,6,108.33333333333331
BJ1667472174727823360,28,74.6268656716418
BJ1678780021700820992,28,77.77777777777777
BJ1681945115075018752,15,91.31797737494888
BJ1672813761431339008,18,68.36734693877551
BJ1658016942344110080,12,72.9312762973352
BJ2736136449669218304,27,123.74653296351612
BJ1694234998183297024,6,103.50877192982456
BJ1675452883119636480,28,89.93961197481691
BJ1681641168334487552,12,133.48260420254908
BJ1701135683554377728,25,74.8898678414097
BJ2812385823885107200,27,113.3615477629988
BJ1697909982919393280,6,92.37021984112322
BJ1701858999546150912,6,84.21052631578948
BJ1684120169233776640,13,91.42857142857144
BJ1702537004970934272,12,94.3944234679059
BJ1704045341814292480,23,83.88814913448735
BJ1659128528169336832,28,73.33333333333333
BJ1700062124669140992,19,88.6420044911949
BJ1663852068793745408,16,85.07462686567165
BJ1701949148774793216,28,104.3956043956044
BJ1634925117811195904,27,97.75336322869956
BJ1669679220625768448,6,100.0
BJ1669918419933200384,28,96.03234773818548
BJ1696749921782202368,18,84.7457627118644
BJ1648946020844830720,6,122.74797069887153
BJ1709526773080784896,20,97.41634900465904
BJ1698908462940946432,6,110.2049812651532
BJ1711674203087831040,6,106.30881840362495
BJ1697121474332065792,6,105.45454545454544
BJ1691096908816187392,6,110.34482758620688
BJ1703375323237711872,28,81.5408407141853
BJ1708421651412025344,18,99.22041105598866
BJ1708457759986417664,20,110.8695652173913
BJ1693568527824322560,6,98.8437150317046
BJ1703626624051707904,18,95.7466396612042
BJ1693929320596111360,6,90.4295403165034
BJ1694660928789807104,18,94.02985074626864
BJ1677872192672497664,19,84.070796460177
BJ1704335880551923712,19,90.40683073832244
BJ1692025344615251968,16,85.34850640113798
BJ1705169132036554752,6,108.33333333333331
BJ1692888581757992960,18,89.39393939393939
BJ1696374443078582272,18,117.44186046511628
BJ1696787466234626048,6,100.0
BJ1695711446802890752,6,94.44444444444444
BJ1711288354714157056,16,100.0
BJ1695019136062586880,28,93.93939393939394
BJ1696046238736056320,6,101.61290322580643
BJ1715273808853598208,28,69.51466127401414
BJ1705180754998198272,18,122.94131292043608
BJ1683044814465007616,12,70.0
BJ1672471169795620864,6,86.31319358816276
BJ1706594847290294272,16,74.58269208002841
BJ1711716066306031616,6,112.76595744680851
BJ1703400170802118656,6,95.74468085106383
BJ1698217323363565568,18,97.29729729729728
BJ1711735904294404096,16,108.15173527037932
BJ1695288470626369536,12,88.79310344827586
BJ1712661108940079104,12,81.14035087719299
BJ1709507339456872448,28,76.92307692307692
BJ1699277197744799744,14,94.37523593808984
BJ1703629725181673472,6,90.19607843137256
BJ1690652407798693888,19,97.82608695652172
BJ1702586742747430912,19,76.27564439768543
BJ1698657730182512640,26,71.43966454418388
BJ1699772849062936576,19,102.94117647058825
BJ1703336015361474560,20,97.77777777777776
BJ1703025250217754624,28,93.4065934065934
BJ1674706776500469760,18,79.36507936507937
BJ1707249802623844352,6,105.4766734279919
BJ1687388216509857792,28,74.67944201775398
BJ1694686806236200960,18,115.12415349887134
BJ1697818593397309440,17,73.72881355932203
BJ1711264715809751040,20,106.4974182444062
BJ1695032491783487488,6,102.5
BJ1715968326049464320,12,113.00738007380076
BJ1706266252005081088,14,90.0
BJ1706263130771816448,6,111.11111111111111
BJ1712059906401501184,6,111.0523532522475
BJ1717041560769527808,18,122.22222222222224
BJ1706287587464839168,6,88.18342151675485
BJ1711970129333452800,25,72.64957264957265
BJ1714915572644315136,6,105.09838998211092
BJ1712348337530732544,28,74.64788732394366
BJ1703650287090139136,28,77.99298063174314
BJ1715662049230454784,26,74.35897435897436
BJ1712380251759181824,28,67.44186046511628
BJ1717394949265162240,6,111.9047619047619
BJ1704839820972392448,20,59.488399762046406
BJ1701126479242330112,16,66.65858683795904
BJ1715599562904698880,6,106.89655172413794
BJ1708714633688252416,18,114.80668580111433
BJ1717536547353395200,22,87.46355685131195
BJ1682740379901755392,28,83.7891306877691
BJ1711613676965855232,11,85.43025784405096
BJ1717557540083990528,28,70.83333333333333
BJ1692381531286274048,6,105.20275439938791
BJ1715226035366133760,6,107.27272727272728
BJ1712741575265615872,24,86.00552134211084
BJ1712404891856535552,24,92.3913043478261
BJ1704801945341919232,7,103.43677010343676
BJ1708849659625078784,24,102.70270270270272
BJ1687371192958189568,24,86.9047619047619
BJ1644696901599100928,15,115.78947368421052
BJ1700527523630153728,18,107.27190605239386
BJ1696884429860896768,25,110.76923076923076
BJ1666358375677427712,6,115.3846153846154
BJ1700812517846024192,24,93.33333333333331
BJ1696830361364856832,5,140.38606166959138
BJ1696754092744900608,7,94.94640122511484
BJ1710251191461478400,24,96.96633882809252
BJ1709459221780627456,6,104.30636268812398
BJ1709488890559070208,7,122.60365581810076
BJ1699733913154355200,16,121.43700455388768
BJ1714916819313098752,7,106.76156583629891
BJ1595027828695367680,24,104.3737574552684
BJ1625366646715580416,25,116.89237348538845
BJ2535412083135627264,25,115.03067484662576
BJ1699737855917555712,24,92.0293245983466
BJ1610622019974463488,24,104.14858531504947
BJ2476618024606498816,25,146.21008080030782
BJ1712433110651502592,6,130.9574924860455
BJ1716460564303052800,6,107.6923076923077
BJ1709877885663182848,15,134.30241744351397
BJ1710875224381063168,18,123.8095238095238
BJ1716069207646404608,6,102.52100840336136
BJ1710123796830093312,6,130.1031852848811
BJ1716081504326516736,18,87.2063198933005
BJ1699635859889848320,19,81.81818181818181
BJ1661682918814121984,6,115.2317880794702
BJ1677654290031706112,7,126.44444444444444
BJ1701899163366588416,25,114.62960309499928
BJ1696148219307753472,7,94.81037924151696
BJ1658835994750746624,20,85.90245299226878
BJ1650700963624779776,6,139.07581875280394
BJ1708846054448824320,18,118.96551724137932
BJ1700852215440211968,24,99.48702005285249
BJ1695378814235836416,24,97.33333333333331
BJ1708101318377209856,6,112.94876966518758
BJ1718222393152897024,15,133.35425164731723
BJ1686208920533598208,6,107.32213951878136
BJ1709808306643533824,14,127.95275590551182
BJ1718200883369476096,6,134.7915242652085
BJ1686579425010778112,25,121.21212121212122
BJ1714514056674541568,20,74.41016333938293
BJ1718285716045168640,24,99.16666666666669
BJ1718263296554958848,11,89.69083043157117
BJ1716137148198944768,6,127.8600269179004
BJ1718944354585804800,18,118.64406779661016
BJ1687300243944636416,14,125.49537648612946
BJ1708080358341214208,15,160.6329417405898
BJ1681503345170186240,6,118.1818181818182
BJ1703708478930944000,25,110.42944785276072
BJ1703619149323829248,7,94.9367088607595
BJ1662020427037278208,6,103.98613518197573
BJ1665193898395303936,25,87.54863813229572
BJ1676138170476920832,15,117.04545454545456
BJ1676169157923569664,7,108.42368640533778
BJ1666007777643855872,15,149.52424105120073
BJ1703669628439363584,6,115.51724137931036
BJ1689144040353693696,24,94.53781512605042
BJ1706580886243246080,14,92.66613714588296
BJ1690272825455149056,14,104.76190476190476
BJ1689503215436955648,28,116.11190976445867
BJ1692761668079058944,25,115.44011544011543
BJ1707018179949101056,12,104.5733407696598
BJ1702985302643048448,6,140.0
BJ1591290962611535872,25,108.43373493975903
BJ1707343564788203520,14,105.90415673815195
BJ1703715071269535744,24,110.16949152542372
BJ1685544704797573120,6,130.9090909090909
BJ1686216433001824256,18,117.6470588235294
BJ1709952339621707776,24,94.11764705882354
BJ1717406817157382144,24,95.51903357213092
BJ1709458195862257664,24,121.8231463978156
BJ1708410284768493568,24,101.83299389002038
BJ1709772040845656064,24,104.0
BJ1710587620817371136,6,138.03680981595093
BJ1715652457209528320,24,120.40816326530611
BJ1696496111017000960,6,116.98265429608712
BJ1716721147078246400,24,99.87515605493134
BJ1698564355005612032,15,144.3661971830986
BJ1638884891439398912,7,99.33774834437088
BJ1707252517391302656,6,124.78336221837088
BJ1715946308616847360,6,132.7188940092166
BJ1699417695100862464,12,109.33333333333331
BJ1705078989149700096,24,91.7145966112234
BJ1712004117569732608,24,120.6896551724138
BJ1709480678048923648,6,136.71875
BJ1709784148878557184,15,104.49438202247192
BJ1694971275904024576,24,79.29221267006093
BJ1691419298062401536,15,152.38095238095238
BJ1714897138250416128,20,81.81818181818181
BJ1685202817771372544,28,94.22038377570952
BJ1692528813151354880,7,106.66666666666669
BJ1702965649774477312,14,82.14285714285714
BJ1710911322117373952,7,114.79028697571744
BJ1717544729882656768,7,78.46153846153847
BJ1697857701125554176,14,132.92267790565734
BJ1667029541563924480,24,92.63157894736842
BJ1712700115635929088,12,101.96468540164138
BJ1714498097578508288,24,122.44897959183672
BJ1716045816931549184,24,96.81881051175657
BJ1716120486934478848,24,116.3265306122449
BJ1704724243410845696,6,129.4665976178146
BJ1714600776413741056,6,123.08274947926527
BJ1714226312039628800,6,136.83266038582323
BJ1716040254256840704,7,119.1827468785471
BJ1714254375032979456,28,100.35351807503706
BJ1702307079940734976,24,89.78328173374614
BJ1712396779388928000,24,85.4966578579201
BJ1708361005383286784,6,120.05335704757672
BJ1701176205455130624,7,117.85714285714286
BJ1698580372758986752,24,77.5995861355406
BJ1695055264648003584,6,101.16731517509729
BJ1710527872000589824,24,87.63876137217261
BJ2792672471571513344,7,112.5
BJ1705956360455192576,6,127.51348700343306
BJ1698187623647936512,14,110.96433289299868
BJ1685137501196386304,6,95.65217391304348
BJ1687038784752844800,6,116.66666666666669
BJ1685141119685361664,6,154.34782608695653
BJ1714528028400287744,34,133.10185185185185
BJ1710965737562046464,21,172.7804359383307
BJ2782014411718795264,28,196.91780821917808
BJ1698344510536286208,28,114.83528314074498
BJ1702544289621344256,28,154.1095890410959
BJ1691657520520626176,6,89.42307692307692
BJ1705893341486383104,31,177.87418655097613
BJ1663048812828033024,15,140.09661835748793
BJ1706970332105015296,6,117.5438596491228
BJ1711732001993654272,31,172.72727272727272
BJ1708770913270366208,32,145.06031455183998
BJ1691783754177052672,32,141.7884481558803
BJ1709491862152151040,16,129.89824637367397
BJ1701523942805602304,31,160.66510251963683
BJ1712047088096772096,31,163.21534224217075
BJ1701854437993086976,32,151.63934426229508
BJ1713406092161056768,31,172.41379310344828
BJ1654100535919247360,22,97.31543624161074
BJ1717187130825900032,28,123.68127626726134
BJ1709901300503674880,21,167.19829877724615
BJ1718191597083951104,6,117.04918032786884
BJ1710591688600190976,18,132.99346115482655
BJ1717915300843749376,32,134.21052631578948
BJ1697951777090961408,14,113.04347826086956
BJ1654085187023142912,27,114.96598639455782
BJ1709760185645400064,12,126.92307692307692
BJ1717525951824265216,16,149.26829268292684
BJ1694292929473937408,12,101.33333333333331
BJ1701543424173277184,27,111.43539400371452
BJ1687047395625402368,13,131.57894736842104
BJ1683704260191059968,9,78.70370370370371
BJ1715589309194567680,6,122.65978050355068
BJ1675363770131546112,21,132.2885926528951
BJ1704156144508862464,15,97.12230215827338
BJ1672458656924303360,18,110.76923076923076
BJ1684056742607978496,28,135.623869801085
BJ1710254281329737728,14,107.82608695652172
BJ1676569351349600256,31,154.19967345951503
BJ1698186208988889088,17,143.56435643564356
BJ1628007739433156608,19,159.80567629762209
BJ1627542854836420608,18,152.98507462686567
BJ1636347501038534656,16,115.409275486215
BJ2684845871249760256,19,133.0118879374844
BJ1646776019081756672,28,196.86411149825784
BJ1644904740854693888,32,135.79527559055117
BJ1643488999722975232,19,123.89380530973452
BJ1649978190518550528,19,125.0
BJ1656608620898418688,28,158.16826090231226
BJ1646713067209228288,28,154.1095890410959
BJ1658712616706506752,19,137.77777777777777
BJ1659869939474890752,22,115.89403973509934
BJ1627543200262520832,18,115.3846153846154
BJ1627542074167394304,18,114.82939632545931
BJ1625367072349356032,32,134.71502590673575
BJ1628004056662278144,19,161.0865445356917
BJ1661607068106227712,31,160.51364365971108
BJ1663026773958328320,31,155.3030303030303
BJ1660479730274533376,17,158.4158415841584
BJ1664974158171209728,28,165.7000828500414
BJ1668493944528306176,24,120.14692252239882
BJ1646712582179913728,28,163.04347826086956
BJ1668901553223761920,21,114.28571428571428
BJ1668582518225371136,34,168.9189189189189
BJ1697834425397542912,16,177.77777777777777
BJ1697832299057381376,27,121.38728323699422
BJ1707705205262385152,12,140.7909893766799
BJ1697145092990566400,34,163.46153846153845
BJ1699404513682653184,13,148.18806412501684
BJ1654433239156129792,32,156.57620041753654
BJ1686718580357332992,13,141.45224302842516
BJ1692370914580103168,15,133.66336633663366
BJ1692478687653396480,18,123.03664921465968
BJ1654836115389022208,32,163.53514265831595
BJ1670637530589954048,32,152.07692307692307
BJ1672109068472287232,31,147.9591836734694
BJ1681619257072287744,4,120.6896551724138
BJ1676847584389365760,28,125.51100910851322
BJ1671809517299433472,32,161.9718309859155
BJ1681884508871196672,31,171.12632233976353
BJ1684877825091305472,32,131.57894736842104
BJ1685574880243744768,28,167.18800560888795
BJ1685968001305673728,19,132.15859030837004
BJ1596080585393045504,28,184.7826086956522
BJ1688878814827905024,28,172.04301075268816
BJ1681621773465944064,6,158.33333333333334
BJ1689252974833958912,31,175.17328292375552
BJ1686976602832896000,32,126.984126984127
BJ1681603002332348416,6,124.8852157943067
BJ1615963641901744128,28,188.5536823425022
BJ1689982927976267776,18,117.80104712041884
BJ1684578184042905600,22,118.64406779661016
BJ1643475003099840512,31,130.5117926726951
BJ1685584169075212288,28,153.84615384615384
BJ1646776399664513024,28,194.1176470588236
BJ1644904328898543616,32,136.875
BJ1685669930009100288,13,181.8181818181818
BJ1625352441442598912,19,133.0118879374844
BJ1691074531881385984,6,106.89655172413794
BJ1707742215125598208,24,106.89655172413794
BJ1697158833845043200,26,101.12542815201436
BJ1702600457479782400,21,128.125
BJ1692743312399663104,18,130.0
BJ1692413431317004288,14,153.46534653465346
BJ1672201772367609856,11,101.64077246987075
BJ1676838007656677376,17,186.4467551093582
BJ1693909243112980480,28,127.73274379759272
BJ1679202317036945408,18,128.57142857142858
BJ1692755407296004096,18,75.0
BJ1697957326830436352,21,84.8933391380061
BJ1700423724399853568,9,97.1830985915493
BJ1694303944282472448,24,100.0
BJ1694558031192260608,32,138.5195035460993
BJ1670722429976051712,6,127.0
BJ1683672914123030528,19,91.91176470588236
BJ1700772092972105728,31,153.83263009845288
BJ1713124247842324480,28,83.21775312066575
BJ1710976789431451648,18,137.5
BJ1699636613887295488,6,112.08829108466976
BJ1710637053609246720,22,109.0909090909091
BJ1711606977332772864,32,201.2234385061172
BJ1710968931528736768,18,87.96041781198461
BJ1667394698387390464,18,135.26954445991646
BJ1691375092732264448,6,122.6158038147139
BJ1667878148827512832,14,78.84240793989426
BJ1689110185785688064,21,78.66666666666667
BJ1668489806482505728,21,177.77777777777777
BJ1689927609271451648,28,105.06040973559796
BJ1690985164013830144,6,89.96539792387544
BJ1687423723650416640,21,80.24691358024691
BJ1688015942061129728,18,123.52941176470588
BJ1708450938055819264,17,166.9449081803005
BJ1703751852736118784,28,123.62810647155293
BJ1704491993582796800,18,112.472384012854
BJ1693857564174843904,21,135.47975773031558
BJ1709762451844628480,18,145.0
BJ1709841801600303104,17,108.0
BJ1704746696812003328,28,101.75328741390106
BJ1709840249326141440,21,124.40191387559808
BJ1701875499891949568,18,122.22222222222224
BJ1711605644785614848,6,99.009900990099
BJ1671465354510991360,21,153.2258064516129
BJ1704705467558658048,6,105.63980235133754
BJ1710288687813623808,19,148.5884101040119
BJ1711650194472304640,21,141.93548387096774
BJ1683369537682014208,32,186.15040953090096
BJ1717427299546038272,14,172.59233690024163
BJ1699296056354799616,6,106.25
BJ1680946950783893504,12,159.9897606553181
BJ1712088755881377792,6,112.06896551724138
BJ1704480298688839680,6,113.61650061178116
BJ1691807950877753344,17,173.33333333333334
BJ1716016639004114944,18,87.595365922577
BJ1709468885943582720,28,128.30382345393892
BJ1684826557916381184,12,101.85952860357692
BJ1691671793967824896,12,93.75
BJ1712812840567439360,6,135.4679802955665
BJ1702989133296697344,17,158.4158415841584
BJ1684874811836203008,32,153.26975476839235
BJ1714994568010661888,18,143.20987654320987
BJ1710194109135716352,32,158.9464123524069
BJ1710545265707974656,28,142.42424242424244
BJ1709213396882161664,16,125.42372881355932
BJ1715932842422173696,6,122.356231428072
BJ1717476203289378816,12,104.16666666666669
BJ1685592303927820288,12,119.39148854226843
BJ1711234736044638208,28,98.73417721518987
BJ1662677338338361344,18,187.5
BJ1700419570235342848,26,157.86608600979858
BJ1694628341371371520,34,132.6530612244898
BJ1695647933799596032,28,160.8147949611364
BJ1717495762163597312,22,110.08164388588204
BJ1705419357724606464,6,153.68309485956544
BJ1717476724523925504,21,125.58869701726844
BJ1717515500721799168,7,87.56944444444444
BJ1717474689497956352,28,115.52808988764043
BJ1717521357723402240,14,107.6923076923077
BJ1717520341493874688,22,140.0
BJ1613825593869074432,24,86.23853211009174
BJ1684903826559074304,28,87.78625954198473
BJ1623212906696933376,14,131.54910410523928
BJ1656151190120955904,27,150.0
BJ1689314451645267968,28,80.0
BJ1634042344888074240,23,111.11111111111111
BJ1691457828838965248,21,125.58869701726844
BJ1696079219500515328,12,128.67443150305047
BJ1695422242009120768,23,102.08333333333331
BJ1692822306813902848,22,149.88290398126463
BJ1660956456414871552,16,114.94252873563218
BJ1697811906460385280,25,118.23204419889504
BJ1712801284500750336,14,165.5379984951091
BJ1700418670896873472,26,111.79039301310044
BJ1718548307095060480,28,159.0909090909091
BJ1710884268630081536,28,129.2134831460674
BJ1714131028517322752,28,118.64406779661016
BJ1711255521899577344,22,126.7605633802817
BJ1707774924078186496,28,114.03508771929825
BJ1711623086480031744,18,140.625
BJ1709225657117966336,28,130.9090909090909
BJ1709224006403489792,28,120.48192771084338
BJ1717527092125499392,24,106.0484165874351
BJ1707997889961132032,27,130.61650992685475
BJ1696535342779203584,12,148.72842870118075
BJ1714951813481889792,21,138.1818181818182
BJ1709432666417266688,26,95.23809523809524
BJ1709453093227200512,5,107.3799297149551
BJ1696452438162145280,28,106.74157303370788
BJ1711664182568419328,14,121.21212121212122
BJ1716084195069001728,19,145.34883720930233
BJ1691287187842138112,22,73.33333333333333
BJ1692855794472583168,23,130.20833333333334
BJ1683008153714688000,6,98.53834784036788
BJ1718843407893266432,25,153.3036946190403
BJ1718549906395758592,33,109.6208408563322
BJ1700123303672283136,21,140.9090909090909
BJ1701200692301004800,28,147.3650488547173
BJ1704469469918658560,23,123.82445141065833
BJ1714227097733431296,21,104.25531914893617
BJ1689876124332457984,28,82.36052424264128
BJ1706536288615661568,12,107.94896957801764
BJ1698186134560964608,21,154.45939212755357
BJ1643257320706146304,9,133.05084745762713
BJ1690302604321488896,17,117.5438596491228
BJ1709545402249773056,16,152.6359046612657
BJ1717887242669654016,22,88.39779005524862
BJ1696830957660667904,21,127.5103602167676
BJ1659513344467402752,18,126.22052869730888
BJ1717891315242369024,11,90.82652134423252
BJ1716318572856213504,17,131.11447302067575
BJ1693847007975702528,18,84.29672447013486
BJ1708375776002310144,28,107.5712748789672
BJ1683075053727514624,18,94.11764705882354
BJ1674635819496767488,6,120.0
BJ1681301804391858176,11,105.88235294117646
BJ1655801715686899712,26,88.06852455060924
BJ1704412769773682688,6,95.23809523809524
BJ1702179458330394624,12,178.57142857142858
BJ1658078293414379520,10,172.66187050359713
BJ1667740381652975616,18,114.19508326724822
BJ1664955598535393280,21,162.86644951140065
BJ1672860845601718272,17,175.15638963360144
BJ1652543965569744896,13,177.81425249623854
BJ1667115826047614976,6,93.75
BJ1671839087641755648,17,173.39608620262572
BJ1675421027401728000,23,83.28884143085958
BJ1656316092257140736,6,147.3384030418251
BJ1675415974527893504,15,81.05872622001654
BJ1660523147960516608,26,87.95180722891567
BJ1700764087140483072,19,114.64734476749518
BJ1669278433370177536,28,98.33333333333331
BJ1696822732940902400,18,137.2549019607843
BJ1682340734235049984,7,126.8348296993017
BJ1681899966617878528,26,183.12438371601635
BJ1681955297628782592,21,169.03313049357675
BJ1709538339629039616,24,93.86666666666666
BJ1715990661179637760,28,76.0
BJ1709806285806895104,22,100.0
BJ1710177068693585920,28,103.44827586206895
BJ1718112942370586624,22,99.6168582375479
BJ1710944013583908864,18,124.6376811594203
BJ1712363748540284928,28,108.6819158347024
BJ1711252342256435200,6,138.0952380952381
BJ1711683368141193216,28,95.12222099325297
BJ1717481351340359680,28,125.4390366281987
BJ1713022755043016704,20,114.94252873563218
BJ1712799045124096000,28,115.3286306124734
BJ1711362536030339072,27,147.17741935483872
BJ1713118146774171648,21,101.41987829614604
BJ1710895363344302080,6,82.75862068965517
BJ1704425270137585664,23,153.25670498084293
BJ1704361611428364288,9,150.15015015015015
BJ1714534379729977344,28,110.75949367088609
BJ1704801909178630144,28,137.14285714285714
BJ1705207801887850496,23,101.5625
BJ1717408603758919680,8,160.77170418006432
BJ1705948976051650560,18,94.08812921436412
BJ1689259526982729728,24,122.56669069935111
BJ1711334498710323200,6,106.11205432937182
BJ1699385690220920832,6,95.83333333333331
BJ1695023603617103872,18,108.229528282622
BJ1694943994464698368,6,98.48484848484848
BJ1696803203498115072,18,114.8148148148148
BJ1702623078707625984,6,106.0
BJ1698987457577484288,6,107.40251156642432
BJ1689626483275857920,21,105.0999310820124
BJ1702668966159187968,22,122.74368231046932
BJ1692371985784373248,28,108.47457627118644
BJ1694252099291840512,6,98.36065573770492
BJ1711634824982167552,28,108.7719298245614
BJ1712662306594226176,9,88.91595615103533
BJ1675083284289159168,26,157.89473684210526
BJ1675102371320954880,15,144.73684210526315
BJ1697885197309050880,13,156.25
BJ1714917644034899968,9,115.52346570397113
BJ1675091943232634880,28,143.67816091954023
BJ1709839980706136064,28,110.62821019359936
BJ1692405093061623808,6,96.55172413793105
BJ1696728718711455744,22,98.97879025923017
BJ1714180672081362944,18,108.7719298245614
BJ1703290217529606144,11,82.5
BJ1708801599612125184,24,134.86934532171958
BJ1688747422630543360,28,92.63157894736842
BJ1701834434308734976,7,112.0358514724712
BJ1701854409769615360,18,161.45833333333334
BJ1715260392118157312,18,160.65573770491804
BJ1712399195194785792,28,102.12010212010212
BJ1712112318130683904,16,143.5185185185185
BJ1715582607854403584,28,123.59550561797752
BJ1702357768876326912,23,112.85266457680252
BJ1712317215652446208,20,144.79500076207896
BJ1702559627993939968,16,152.6359046612657
BJ1702364919921377280,12,170.29972752043597
BJ1712692558632583168,21,105.84677419354838
BJ1712461040907714560,9,130.59316791532063
BJ1712487015196393472,28,119.08812521265736
BJ1702698181776637952,20,194.9152542372881
BJ1713091709312696320,28,83.33333333333333
BJ1703313345697808384,21,121.8181818181818
BJ1697894937804144640,26,77.37226277372262
BJ1698313475954049024,21,146.70823399963322
BJ1715996714084597760,11,117.35367463693709
BJ1703425531581562880,27,96.27329192546584
BJ1713427271886307328,6,81.4087248916025
BJ1570397183801294848,16,182.4212271973466
BJ1713471828137082880,20,121.53846153846152
BJ1716062214370099200,16,152.6359046612657
BJ1716112081339547648,24,126.42225031605562
BJ1593524757851013120,22,78.54485324514262
BJ1704164919261265920,21,87.65366114377339
BJ1704336469180547072,27,87.76978417266187
BJ1689954120124858368,27,139.53488372093022
BJ1699793303836295168,21,91.8032786885246
BJ1689935175779090432,23,109.53424135631964
BJ1701209713804312576,22,107.684355616816
BJ1701575971703881728,28,128.1672089125505
BJ1706648155484848128,28,115.03586412234402
BJ1706165665540341760,27,116.45569620253164
BJ1707394830860025856,27,100.69444444444444
BJ1701581927976271872,21,127.26964194807398
BJ1691746055860781056,16,151.78571428571428
BJ1691811116771966976,16,178.57142857142858
BJ1690349044745895936,23,146.34146341463415
BJ1702870575531163648,28,127.77777777777776
BJ1692072016363913216,28,141.30434782608697
BJ1708350043888549888,12,179.6313651983755
BJ1702970631080902656,27,137.09677419354838
BJ1702986182071156736,11,135.6212040804293
BJ1692531666666389504,28,83.96946564885496
BJ1692768821376450560,6,108.3815028901734
BJ1708419419530592256,28,150.0
BJ1703315262901583872,14,143.79812598571294
BJ1679674466566668288,12,131.23359580052494
BJ1703667445912305664,27,102.81627179257936
BJ1692891753108996096,28,138.29787234042553
BJ1679724697098387456,27,79.13669064748201
BJ1679356041411690496,20,110.25358324145536
BJ1680825281335525376,12,182.0224719101124
BJ1682367865992249344,6,115.70827489481066
BJ1671122439255359488,6,107.36333542095376
BJ1682035108481073152,22,100.4016064257028
BJ1681167960594448384,25,81.9241676294507
BJ1674698851195289600,16,181.8181818181818
BJ1673572861924605952,21,130.43478260869566
BJ1673682756749492224,21,157.89473684210526
BJ1659485497103220736,18,155.7338367154318
BJ1675344860707553280,12,195.0
